id,keyword,location,text,target,Correct Prediction,LSTM-71bd09db,LSTM_DROPOUT-d3cc3c6e,BI_LSTM-8b7db91c,LSTM_CNN-8b7db91c,FASTTEXT-b054e509,RCNN-7bc816a1,CNN-b054e509,RNN-1258a9d2,GRU-b054e509,HAN-a85c8435
1057,derailed,PG,@lizkhalifa no passenger train derailed earlier this morning,1,1,0.7887459397,0.8970862626999999,0.8899078965,0.8206344843000001,0.651913166,0.8103129864,0.8903979062999999,0.4233781695,0.6847677826999999,0.7626091838
1059,derailed,"st. louis, missouri",We may be derailed right now but we are going to keep holding on to remain on track' -@kristnmalea #DerailingDistractions,0,0,0.3389523625,0.5767211318,0.3965433836,0.5971338153,0.7257035375,0.5053356886,0.5334134697999999,0.25257050989999996,0.876598537,0.7298303843
1061,derailed,"Alexandria, VA, USA",Oh a #wmata train derailed. Kind of disappointed how unsurprised I am.,1,1,0.7828179598,0.9382770061,0.858335495,0.7944639921,0.572106123,0.8493109345000001,0.8176968098,0.3370015025,0.7330390811,0.8057273626000001
1063,derailed,"/ Kattappana, Kerala",@WSJ: How a rare lizard derailed Adani GroupÛªs plan to build a huge coal mine in Australia http://t.co/dkNPK6FbE4 http://t.co/BiVShY4q1b',0,0,0.7082841395999999,0.6751104593,0.5885223746,0.5323647857,0.5317915678,0.655005455,0.5922502875,0.5393365622,0.43833458420000004,0.3810532987
1073,derailment,,#Amtrak Rail #Disaster http://t.co/H6Ol73KZJg http://t.co/Qfydu4PVGK,1,1,0.6855144501,0.9430437088,0.9165962934,0.454218775,0.642744422,0.2486693561,0.7206833362999999,0.5155798197,0.5089324713000001,0.7380622625
1077,desolate,,who sank all night in submarine light of BickfordÛªs floated out and sat through the stale beer afternoon in desolate FugazziÛªs,0,0,0.5875828862,0.1981312931,0.12178680300000001,0.1682476401,0.23342752460000002,0.35305726530000003,0.3971749544,0.1229370236,0.14975762369999998,0.199732393
1078,desolate,"Michigander, USA","Be appalled O heavens at this
be shocked be utterly desolate
says the Lord
for my people have committed two evils:",0,0,0.2247831523,0.3865967989,0.24417370559999999,0.46657896039999996,0.3275589943,0.5186290740999999,0.27941435579999996,0.32952141760000003,0.1974870861,0.2702755034
1081,desolate,,Shaping the to come: multimillion chop local billet frugal else companionate anacrusis production desolate in ...,0,0,0.42236888409999995,0.2278665006,0.08448803425000001,0.1337395608,0.35402119159999995,0.1657993495,0.608212769,0.09392085671,0.36150503159999997,0.38573974369999997
1083,desolate,From Harlem to Duke !,It's really sad that white people are quick to give money to desolate uneducated black ppl before educated blacks who are productive,0,0,0.3253406286,0.278596282,0.20274356010000003,0.2356944978,0.3615389168,0.36541235450000004,0.3128493428,0.1876382828,0.1530304253,0.5463386178
1086,desolate,Outreach Africa,And the 10 horns which u saw on the beast these will hate the harlet make her desolate and naked eat her flesh and burn her with fire,1,1,0.1521928012,0.27839922899999997,0.2286503613,0.2082209885,0.11677518490000001,0.6883170605,0.1265544593,0.3031694889,0.06569179892999999,0.13258077199999999
1087,desolate,Macclesfield,@WilliamTCooper TY for the follow Go To http://t.co/l9MB2j5pXg BRUTALLY ABUSED+DESOLATE&amp;LOST + HER LOVELY MUM DIES..Is it Murder? Pls RT,1,1,0.3098813593,0.5427633524000001,0.20586875079999997,0.37328565119999996,0.447306782,0.46552813049999997,0.48310270909999997,0.3925893605,0.2106503546,0.2717998028
1088,desolate,Florida,@mtnredneck It does when you are searching on a desolate part of the beach with no cell service and a mile away from your car.,0,0,0.4178773761,0.5952638388,0.3675644696,0.1702766418,0.48189222810000004,0.5755103827,0.3282667398,0.2108971775,0.5044718981,0.4333378077
1100,desolation,"Sydney, Australia",#Kids going to #school amidst the #desolation of an #earthquake #aftermath #Love #OlympusÛ_ https://t.co/pqds20yrJs,1,1,0.3279358745,0.20742541550000002,0.12791615720000002,0.1421093345,0.29497984050000003,0.3003596067,0.5040323138,0.2037463486,0.11874014140000001,0.1281915605
1114,destroy,Curitiba-PR,Skate and Destroy em Taguatinga - Campeonatos de Skate http://t.co/xWW9dOPLK9,0,0,0.07234171033,0.3329663873,0.1701647341,0.2905721366,0.3655044436,0.17459809780000002,0.5064133406,0.3124483228,0.1798121929,0.3727186918
1117,destroy,At Grandmother Willow's,This #NBCTheWiz cast is about to destroy tv sets across the nation!!!!,0,0,0.32399958370000004,0.2714461684,0.13907134529999998,0.28694796559999997,0.19913643600000003,0.6639192104,0.1725407839,0.1354683936,0.1079040766,0.2543231547
1118,destroyed,,Media stocks are getting destroyed (DIS FOXA CMCSA SNI AMCX VIAB VIA TWX) http://t.co/dQd3YtaZfG,1,1,0.5167955160000001,0.2391084731,0.2305420041,0.1962569058,0.1071963608,0.22211623190000002,0.11712583900000001,0.3135307133,0.08456620574,0.2337886244
1119,destroyed,,@Musketeiro I see ISIL destroyed in Iraq in May 2016. This may help Iraqis help Syrian government against it. But Nusrah and Ahrar not yet.,1,1,0.6397916675,0.421032697,0.2393133342,0.2775316238,0.5309830308,0.6116203666,0.5987303257,0.2467165589,0.8046685456999999,0.6069628
1125,destroyed,,Soo..he'll be do a bit of repentance for the children's lives they've destroyed and continue to abuse and for... http://t.co/En3hKXQdD9,1,1,0.43873751159999996,0.47723421450000003,0.6181305051,0.3503256142,0.6868235469,0.5521550179,0.4898622632,0.519712925,0.7259153128,0.1797775924
1126,destroyed,,WHAT a day's cricket that was. Has destroyed any plans I had for exercise today.,0,0,0.397164762,0.2417365313,0.1085169613,0.1521765888,0.3085074425,0.5500600934000001,0.3311239481,0.1070932448,0.1690975428,0.3096199334
1130,destroyed,Virginia,HitchBot travels Europe and greeted with open arms. Gets destroyed after two weeks in america. There's a lesson to be learned here.,0,0,0.5287829041,0.2745956779,0.1420162618,0.09342637658,0.3886370659,0.2217112184,0.4724978507,0.08913195133,0.1973184943,0.4020758271
1132,destroyed,"Dunedin, New Zealand",19000 homes destroyed in Gaza -- ZERO rebuilt. Join me in busting the blockade! Sign &amp; RT #Gaza #OpenGaza https://t.co/WF9GMhjh2M,1,1,0.7853196263,0.8122888803,0.665704608,0.265398562,0.5873194933,0.5922182798,0.6016635299,0.6413564086,0.5528363585,0.5729941129999999
1134,destroyed,Rome,By havin an ally lyk @AnnCoulter Republican Party is declaring war on all immigrants..deserves 2 b defeated n destroyed.it's a clarion call.,0,0,0.7419182658,0.6251425743,0.23400440809999998,0.4010643661,0.7786139846,0.7341607213,0.6711081266,0.46652138229999995,0.6962138414,0.4771145582
1137,destruction,,World of Warcraft: Legion Revealed at gamescom: The Burning Legion returns to bring destruction to Azeroth onc... http://t.co/7n9qqkQIl3,0,0,0.5621382594,0.29596105219999996,0.1500261128,0.18890440460000002,0.4800415039,0.4092684984,0.5337745547,0.35703897479999996,0.2579238117,0.37026184799999995
1140,destruction,"lake worth, Fl",New RAN report from the frontlines of human rights abuses and forest destruction for fashion.: http://t.co/OmpzUyAsle,1,1,0.6522165537,0.7215176820999999,0.6326318979,0.7363600731000001,0.5754168034,0.8470401764,0.7479907273999999,0.4335348606,0.5848510861,0.43501949310000004
1144,destruction,Hollywood,Russian authorities to take account of petition against destruction of sanctioned food: Vladimir Putin's press... http://t.co/GUvSVPesZU,0,0,0.5169525146,0.4705977142,0.5077947974,0.1068763435,0.2229194641,0.331548661,0.2417221963,0.2847787738,0.10097092390000001,0.33942043780000003
1146,destruction,,The day of death destruction chaos; 60000 to 80000 people were killed instantly. Please take sometime to remember and think about others,1,1,0.6299104095,0.7715193629000001,0.3823343515,0.732660532,0.8603535295,0.8459562659000001,0.8967356086,0.46148437259999997,0.8582233190999999,0.7364656329000001
1147,destruction,,He is one of the three survivors of the destruction of Otsuka Village.,1,1,0.640542388,0.37921652200000006,0.20940056440000002,0.4400514364,0.5176477432,0.6864466667,0.5824223757,0.2395758629,0.22902837399999998,0.5250528455
1149,destruction,,New RAN report from the frontlines of human rights abuses and forest destruction for fashion.: http://t.co/5xyE2Rkuri,1,1,0.6522165537,0.7585732937,0.6326318979,0.7363600731000001,0.652274251,0.8470401764,0.781938076,0.5481169224,0.6397567987,0.4400236309
1151,destruction,The Interwebs!,Crackdown 3 Destruction Restricted To Multiplayer; Co-Developed By Sumo Digital: Crackdown 3 åÊwas definitely o... http://t.co/O4B1KIyx1P,0,0,0.12386971710000001,0.1279025376,0.1413487494,0.1047275662,0.191681236,0.21166488530000002,0.5348564982,0.2384509444,0.1132922173,0.1656015813
1165,detonate,Boulder via DC,First Stearns grenade thought to be WWII-era. This one apparently newer. Bomb squad plans to detonate around 8 p.m. http://t.co/qppTQ6oTat,0,0,0.2098075747,0.3881288469,0.2672332227,0.32872128489999997,0.4560037851,0.6211140752000001,0.4946373999,0.5162872076,0.2522767186,0.37309321759999997
1167,detonation,,Detonation fashionable mountaineering electronic watch water-resistant couples leisure tabÛ_ http://t.co/kY9V0pAjY1 http://t.co/QjqpXIxMxz,0,0,0.5045160055,0.48438772560000004,0.2628163099,0.1663630009,0.2789424658,0.6250449418999999,0.2176147103,0.41004559399999996,0.1123647392,0.37662521
1172,detonation,,Detonation fashionable mountaineering electronic watch water-resistant couples leisure tabÛ_ http://t.co/GH48B54riS http://t.co/2PqTm06Lid,1,1,0.5045160055,0.48438772560000004,0.2628163099,0.1663630009,0.2789424658,0.6250449418999999,0.2176147103,0.41004559399999996,0.1123647392,0.37662521
1173,detonation,,Detonation fashionable mountaineering electronic watch water-resistant couples leisure tabÛ_ http://t.co/g6hjTj3SDy http://t.co/yydEghGP64,0,0,0.5045160055,0.48438772560000004,0.2628163099,0.1663630009,0.2789424658,0.6250449418999999,0.2176147103,0.41004559399999996,0.1123647392,0.37662521
1174,detonation,,Detonation fashionable mountaineering electronic watch water-resistant couples leisure tabÛ_ http://t.co/RqOvPljpse http://t.co/UhKwVSoWSt,1,1,0.5045160055,0.3978735805,0.2628163099,0.1663630009,0.2184405327,0.6250449418999999,0.18052318690000002,0.3145217299,0.08927848935,0.3698081076
1175,detonation,,Ignition Knock (Detonation) Sensor-Senso fits 90-96 Subaru Legacy 2.2L-H4 http://t.co/pcCksm1tVM http://t.co/yWzngj7uow,1,1,0.24234917760000002,0.38561642170000004,0.2573943734,0.2495507598,0.3017438948,0.3003623486,0.5617582797999999,0.3430739045,0.12672111390000002,0.3174336255
1177,detonation,ShloMotion,#JerusalemPost WATCH: Israel performs controlled detonation of land mines on Golan Heights http://t.co/01HuX8Y9Gi,1,1,0.7503077984000001,0.9148056507,0.9499778151999999,0.3075247407,0.7214721440999999,0.3514815569,0.7221702932999999,0.6068413257999999,0.7396556139,0.6849814653
1179,detonation,,via Jerusalem Post: WATCH: Israel performs controlled detonation of land mines on Golan Heights... http://t.co/rFB2ft4wX0,1,1,0.7750271559,0.847261548,0.8704965711,0.4710458517,0.7139035463,0.6623226404,0.8066005706999999,0.6875325441,0.7355655431999999,0.6883612275
1182,detonation,"Poughkeepsie, NY",Link lets you pick a city bomb size and altitude of detonation. Ace! https://t.co/wmW1wqvbR8,0,0,0.1588186026,0.2336792648,0.176997155,0.34356063600000003,0.18418142199999998,0.5146381259,0.2808858156,0.3696263433,0.08236083388,0.2391088009
1183,detonation,Please follow and RT! :),WATCH: Israel performs controlled detonation of land mines on Golan Heights - Jerusalem Po... http://t.co/0Y07oA5UeX #israel #israelnews,0,0,0.7741445303,0.9294537306,0.9420281649,0.3328821063,0.8075751066,0.5569981933,0.6748923063,0.6984422207,0.7595496178,0.7011321783
1196,devastated,Scotland,When you cook fresh tagliatelle meatballs and sauce and then manage to spill all the pasta in the sink when draining it. Fucking devastated.,0,0,0.1065432727,0.19867467879999998,0.1708971858,0.27159869670000003,0.2068389356,0.5022860169,0.18859648699999998,0.1946604252,0.1517526507,0.3257337809
1200,devastated,"Toronto, Ontario",Devastated. Already missing my @coleenlisa. https://t.co/3p6Xakt7rh,0,0,0.10618314150000001,0.2922894955,0.6193332076,0.5048886538,0.2791010439,0.24285915489999998,0.1895564497,0.4050275087,0.1721537709,0.2802254856
1203,devastation,"Memphis, TN",MPD director Armstrong: when this first happened I cannot begin to tell you the devastation I felt.,0,0,0.2184644043,0.3834724128,0.37207877640000003,0.5572736263,0.3771571815,0.7727358341,0.29639256,0.3406059742,0.2484017909,0.4822409451
1204,devastation,wherever Wolf Blitzer is,#CNNHoTD soccer mom wild swimming handcuffed child teen hookup case nuclear devastation showers Miss Piggy... http://t.co/XG9s40AFtZ,0,0,0.6873134970999999,0.8638193607,0.2045666575,0.41726559399999996,0.6430153847,0.8074159622,0.7839553356,0.6040036678,0.8971864581,0.5998814702
1205,devastation,,The Dones felt grief bordering on devastation at losing connection with God through their church communities. Packard http://t.co/r2pQQPfqCt,0,0,0.8124398589,0.8465533853,0.2778717279,0.3849563897,0.6824737787,0.5904776454,0.6776141523999999,0.5826215148,0.5740331411,0.6585517526
1206,devastation,"los angeles, ca",My father walked through the devastation the day after and refuses to speak about it to this day https://t.co/oFu6DANJZC,1,1,0.4352506995,0.3233184218,0.4244420528,0.24416220190000001,0.38907539840000005,0.3372173607,0.5043076277,0.4800689518,0.18780818579999997,0.2460477948
1208,devastation,United States,ÛÏEven in the midst of devastation something within us always points the way to freedom.Û,1,1,0.7008437514,0.37590453030000004,0.3168811202,0.09870955347999999,0.33882877229999997,0.2735750675,0.4216895998,0.1587756276,0.2558619976,0.37415573
1211,devastation,"Fort Worth, TX",we hid the devastation of what atom caused by not making it mandatory for film of its human suffering be shown &amp; preserved.,1,1,0.7384611368,0.6574192047,0.9061347842,0.6672141552,0.6420809031,0.5694078207,0.5926757455,0.4121835828,0.7461743951,0.7422175406999999
1212,devastation,EspaÃÂ±a/Catalunya/Girona,Is This Country Latin America's Next 'Argentina': One week ago we reported on the economic devastation in he o... http://t.co/J3rcOflDyA,0,0,0.39872008560000005,0.4961980283,0.4803725183,0.1422531307,0.4017204046,0.6804761887,0.4210261106,0.6134716868,0.25690537690000004,0.44869863990000003
1213,devastation,"Greer, SC",@nikkihaley Profile in Ambition. Legacy of cultural devastation for attempt at a white house gig. @Reince @gop http://t.co/5cCrnwirFn,0,0,0.8302727342,0.8987352848000001,0.3737946153,0.6924487351999999,0.8161072731,0.7605184912999999,0.8123357892,0.5724486113,0.6799789071,0.711332202
1217,disaster,Ottawa,IRIN Asia | Red tape tangles Nepal reconstruction | Nepal | Disaster Risk Reduction | Natural Disasters http://t.co/q7LG6ncf7G,1,1,0.8386278748999999,0.9194545745999999,0.7805646658,0.8232616186,0.5495812297,0.8934669495,0.6838003397,0.7853565215999999,0.46092766520000006,0.7625368834
1219,disaster,Indiana,Trying to route my sister into W. Lafayette from the Indy airport. Suggested I-74 to SR 25 west of Crawfordsville. Hope it's not a disaster.,0,0,0.38197180630000005,0.5218476653,0.2596592903,0.6083261967,0.7862632870999999,0.7365570068,0.4402889609,0.6858227253,0.6498245000999999,0.6032181382
1220,disaster,"UiTM, Shah Alam",Time to End the Disaster of Rail Privatisation http://t.co/ksxznPY5gt,0,0,0.7040136456,0.8414684534,0.6842021942000001,0.7475571035999999,0.6407990456,0.5258773565,0.8961566687000001,0.5393898487,0.3789201975,0.6413956881
1221,disaster,,Reade this and see how are politicians are leading us to disaster all for the #GreedyRich https://t.co/2bFliBD2sh,0,0,0.2493053973,0.5001251698,0.2804877758,0.3623436093,0.5185152888,0.3459284306,0.5129724145000001,0.3698884547,0.25742429489999996,0.3233752251
1223,disaster,London,#MicrosoftÛªs #Nokia acquisition was an even bigger #disaster than we ever imagined http://t.co/CV0mrisFt3,0,0,0.5547111034000001,0.5857155919,0.2987836599,0.8466018437999999,0.6033610702000001,0.759152174,0.8553538321999999,0.5645366907,0.315842092,0.5467563272
1225,disaster,Ottawa,Harper gets sassed by Albertans after calling NDP government a Û÷disaster' http://t.co/vsMOJyfzDg via @huffpostalberta #HarperBlamesAlbertans,0,0,0.8154513836,0.8321845531000001,0.23401287199999998,0.3516298532,0.7054922581,0.7285734415,0.7060668468000001,0.3214297295,0.3984916508,0.539631784
1226,disaster,,WHAT A DISASTER FOR SECRET #TI5,0,0,0.5414051414,0.5955950022,0.29075858,0.1218554378,0.48748734590000004,0.1505002677,0.7434582114,0.2058070898,0.3833807707,0.6110389829
1227,disaster,,Disaster [Chapter 27] https://t.co/EAsxT3y84R http://t.co/CjUFunsDKg,1,1,0.5578022599,0.8786555529000001,0.8592813015,0.2360878885,0.5033503771,0.1903264523,0.6230072379,0.41548308729999994,0.2613877952,0.6918824315000001
1228,disaster,,Deepwater drill company gains $735m: Transocean one of the companies associated with BP's Deepwater Horizon oil well disaster recoversÛ_,0,0,0.6804039478,0.4445585907,0.2654905915,0.227624625,0.521148324,0.6359844804,0.6407254934000001,0.528039515,0.199511826,0.403650403
